target,ids,date,flag,user,text,Tokens,POS_Tags
0,1468037361,Mon Apr 06 23:23:03 PDT 2009,NO_QUERY,mandahs,i don't like lukewarm showers ,"['dont', 'like', 'lukewarm', 'showers']","[('dont', 'NN'), ('like', 'IN'), ('lukewarm', 'NN'), ('showers', 'NNS')]"
0,1468037612,Mon Apr 06 23:23:07 PDT 2009,NO_QUERY,ryanmcgrath,@linuxfoundation - Who should I contact if I need a 1099 for freelance work I did on Linux.com throughout 2008? Never got one. ,"['linuxfoundation', 'contact', 'need', '1099', 'freelance', 'work', 'linuxcom', 'throughout', '2008', 'never', 'got', 'one']","[('linuxfoundation', 'NN'), ('contact', 'NN'), ('need', 'NN'), ('1099', 'CD'), ('freelance', 'NN'), ('work', 'NN'), ('linuxcom', 'NN'), ('throughout', 'IN'), ('2008', 'CD'), ('never', 'RB'), ('got', 'VBD'), ('one', 'CD')]"
0,1468037671,Mon Apr 06 23:23:08 PDT 2009,NO_QUERY,helmetcheek,"@skylineking722 connor, it's me, febi  are you really really mad at me??","['skylineking722', 'connor', 'febi', 'really', 'really', 'mad']","[('skylineking722', 'NNS'), ('connor', 'VBP'), ('febi', 'JJ'), ('really', 'RB'), ('really', 'RB'), ('mad', 'JJ')]"
0,1468037803,Mon Apr 06 23:23:11 PDT 2009,NO_QUERY,Kishya,"Need some help?! Want to buy a Macbook pro, but still inlove with my old powerbook! ","['need', 'help', 'want', 'buy', 'macbook', 'pro', 'still', 'inlove', 'old', 'powerbook']","[('need', 'NN'), ('help', 'NN'), ('want', 'VB'), ('buy', 'VB'), ('macbook', 'JJ'), ('pro', 'FW'), ('still', 'RB'), ('inlove', 'VB'), ('old', 'JJ'), ('powerbook', 'NN')]"
0,1468037939,Mon Apr 06 23:23:13 PDT 2009,NO_QUERY,williuscaesar,@michaeltao man america is so .. borez anyway lol i just realized you sent me msgs on here. i had no idea. i have no flash ,"['michaeltao', 'man', 'america', 'borez', 'anyway', 'lol', 'realized', 'sent', 'msgs', 'idea', 'flash']","[('michaeltao', 'NN'), ('man', 'NN'), ('america', 'VBZ'), ('borez', 'JJ'), ('anyway', 'RB'), ('lol', 'JJ'), ('realized', 'VBN'), ('sent', 'NN'), ('msgs', 'NN'), ('idea', 'NN'), ('flash', 'NN')]"
0,1468037989,Mon Apr 06 23:23:14 PDT 2009,NO_QUERY,rockstarchick,@hellivina @IHOPness g'knight lovely ladies. i'm sleepy now ,"['hellivina', 'ihopness', 'gknight', 'lovely', 'ladies', 'im', 'sleepy']","[('hellivina', 'NN'), ('ihopness', 'NN'), ('gknight', 'VBD'), ('lovely', 'RB'), ('ladies', 'JJ'), ('im', 'NN'), ('sleepy', 'NN')]"
0,1468038045,Mon Apr 06 23:23:16 PDT 2009,NO_QUERY,Bennro,Does anybody know how to get your electrolytes back in order? With a vitamin work? I feel sick. ,"['anybody', 'know', 'get', 'electrolytes', 'back', 'order', 'vitamin', 'work', 'feel', 'sick']","[('anybody', 'NN'), ('know', 'VB'), ('get', 'NN'), ('electrolytes', 'VBZ'), ('back', 'RB'), ('order', 'NN'), ('vitamin', 'NN'), ('work', 'NN'), ('feel', 'NN'), ('sick', 'JJ')]"
0,1468038099,Mon Apr 06 23:23:17 PDT 2009,NO_QUERY,TheEngTeacher,"@sudam08  yes, someone hasn't been reading my posts properly  ","['sudam08', 'yes', 'someone', 'hasnt', 'reading', 'posts', 'properly']","[('sudam08', 'JJ'), ('yes', 'UH'), ('someone', 'NN'), ('hasnt', 'NN'), ('reading', 'VBG'), ('posts', 'NNS'), ('properly', 'RB')]"
0,1468038289,Mon Apr 06 23:23:20 PDT 2009,NO_QUERY,teaogler,Almost through with my Italian homework!  Weeeeee.... now if I only understood what I was doing.  ,"['almost', 'italian', 'homework', 'weeeeee', 'understood']","[('almost', 'RB'), ('italian', 'JJ'), ('homework', 'NN'), ('weeeeee', 'NN'), ('understood', 'NN')]"
0,1468038583,Mon Apr 06 23:23:27 PDT 2009,NO_QUERY,mark_cowley,Who turned the lights on? It will be time to get ip then ,"['turned', 'lights', 'time', 'get', 'ip']","[('turned', 'VBN'), ('lights', 'NNS'), ('time', 'NN'), ('get', 'VBP'), ('ip', 'NN')]"
0,1468038893,Mon Apr 06 23:23:33 PDT 2009,NO_QUERY,DangeresqueBen,@therealnph Twitter hates us both then.  ,"['therealnph', 'twitter', 'hates', 'us']","[('therealnph', 'NN'), ('twitter', 'NN'), ('hates', 'VBZ'), ('us', 'PRP')]"
0,1468039375,Mon Apr 06 23:23:43 PDT 2009,NO_QUERY,katellora,I hate the fact that I'm genuinely excited about my last tweet ,"['hate', 'fact', 'im', 'genuinely', 'excited', 'last', 'tweet']","[('hate', 'NN'), ('fact', 'NN'), ('im', 'VB'), ('genuinely', 'RB'), ('excited', 'VBN'), ('last', 'JJ'), ('tweet', 'NN')]"
0,1468039428,Mon Apr 06 23:23:44 PDT 2009,NO_QUERY,BerinaOhh,@celesteclara i can't sleep either ,"['celesteclara', 'cant', 'sleep', 'either']","[('celesteclara', 'NN'), ('cant', 'NN'), ('sleep', 'NN'), ('either', 'CC')]"
0,1468039579,Mon Apr 06 23:23:46 PDT 2009,NO_QUERY,hermorrine,"@TheBlondeTheory Between that and the Italy earthquake, it's been a very sad news day. ","['theblondetheory', 'italy', 'earthquake', 'sad', 'news', 'day']","[('theblondetheory', 'NN'), ('italy', 'NNS'), ('earthquake', 'NN'), ('sad', 'JJ'), ('news', 'NN'), ('day', 'NN')]"
0,1468039686,Mon Apr 06 23:23:48 PDT 2009,NO_QUERY,LeMonjat,@champagnemanoir all rain today  . Garden really needs it so not quite so bad.,"['champagnemanoir', 'rain', 'today', 'garden', 'really', 'needs', 'quite', 'bad']","[('champagnemanoir', 'NN'), ('rain', 'NN'), ('today', 'NN'), ('garden', 'VBP'), ('really', 'RB'), ('needs', 'VBZ'), ('quite', 'RB'), ('bad', 'JJ')]"
0,1468039856,Mon Apr 06 23:23:51 PDT 2009,NO_QUERY,georgewoods007,Yawn yawn yawn!! 10 more minutes in bed ,"['yawn', 'yawn', 'yawn', '10', 'minutes', 'bed']","[('yawn', 'NN'), ('yawn', 'NN'), ('yawn', 'NN'), ('10', 'CD'), ('minutes', 'NNS'), ('bed', 'VBD')]"
0,1468039895,Mon Apr 06 23:23:52 PDT 2009,NO_QUERY,squishymatter,@MajesticFlame ouch - sounds very sucky ,"['majesticflame', 'ouch', 'sounds', 'sucky']","[('majesticflame', 'NN'), ('ouch', 'JJ'), ('sounds', 'VBZ'), ('sucky', 'JJ')]"
0,1468040012,Mon Apr 06 23:23:56 PDT 2009,NO_QUERY,psculthorpe,@bengottlieb Great idea with the iTunes promo codes - they don't work in the UK iTunes store though ,"['bengottlieb', 'great', 'idea', 'itunes', 'promo', 'codes', 'dont', 'work', 'uk', 'itunes', 'store', 'though']","[('bengottlieb', 'NN'), ('great', 'JJ'), ('idea', 'NN'), ('itunes', 'NNS'), ('promo', 'VBP'), ('codes', 'NNS'), ('dont', 'JJ'), ('work', 'NN'), ('uk', 'JJ'), ('itunes', 'NNS'), ('store', 'VBD'), ('though', 'IN')]"
0,1468040050,Mon Apr 06 23:23:55 PDT 2009,NO_QUERY,Nessie,@mattycus  *cry* ,"['mattycus', 'cry']","[('mattycus', 'NN'), ('cry', 'NN')]"
0,1468041919,Mon Apr 06 23:24:31 PDT 2009,NO_QUERY,gi_gi_bee,"@RumLover An empty rum barrel is a sad rum barrel. *shakes head* the horror, the horror.  ","['rumlover', 'empty', 'rum', 'barrel', 'sad', 'rum', 'barrel', 'shakes', 'head', 'horror', 'horror']","[('rumlover', 'NN'), ('empty', 'JJ'), ('rum', 'NN'), ('barrel', 'NN'), ('sad', 'JJ'), ('rum', 'NN'), ('barrel', 'NN'), ('shakes', 'NNS'), ('head', 'VBP'), ('horror', 'NN'), ('horror', 'NN')]"
0,1468042132,Mon Apr 06 23:24:35 PDT 2009,NO_QUERY,pcholody,It was a sleepless night ,"['sleepless', 'night']","[('sleepless', 'NN'), ('night', 'NN')]"
0,1468042240,Mon Apr 06 23:24:37 PDT 2009,NO_QUERY,HannahLins,@BillyBush she admitted to being a fake  ,"['billybush', 'admitted', 'fake']","[('billybush', 'NN'), ('admitted', 'VBD'), ('fake', 'NN')]"
0,1468042457,Mon Apr 06 23:24:42 PDT 2009,NO_QUERY,tessthetraveler,@BATMANNN  i love chutney......,"['batmannn', 'love', 'chutney']","[('batmannn', 'NN'), ('love', 'NN'), ('chutney', 'NN')]"
0,1468042464,Mon Apr 06 23:24:42 PDT 2009,NO_QUERY,eshaniprasad,got highly bored today scanning 24 pages for daddy. Had to do it! ,"['got', 'highly', 'bored', 'today', 'scanning', '24', 'pages', 'daddy']","[('got', 'VBD'), ('highly', 'RB'), ('bored', 'VBN'), ('today', 'NN'), ('scanning', 'VBG'), ('24', 'CD'), ('pages', 'NNS'), ('daddy', 'VBP')]"
0,1468042752,Mon Apr 06 23:24:47 PDT 2009,NO_QUERY,gayrath,@misterphipps you cooked risotto without me!!??? ,"['misterphipps', 'cooked', 'risotto', 'without']","[('misterphipps', 'NN'), ('cooked', 'VBD'), ('risotto', 'NN'), ('without', 'IN')]"
0,1468043104,Mon Apr 06 23:24:53 PDT 2009,NO_QUERY,Geoffasaurus,Keeeerrrrriiiiii!!!!  I really have nothing better to do then post on this thing at 224am.....wonderfullll. Says alot.,"['keeeerrrrriiiiii', 'really', 'nothing', 'better', 'post', 'thing', '224amwonderfullll', 'says', 'alot']","[('keeeerrrrriiiiii', 'NNS'), ('really', 'RB'), ('nothing', 'NN'), ('better', 'RBR'), ('post', 'NN'), ('thing', 'NN'), ('224amwonderfullll', 'CD'), ('says', 'VBZ'), ('alot', 'NN')]"
0,1468043300,Mon Apr 06 23:24:57 PDT 2009,NO_QUERY,c8linodonnell,YAY FOR BASEBALL SEASON! boo to yankees losing their first game ,"['yay', 'baseball', 'season', 'boo', 'yankees', 'losing', 'first', 'game']","[('yay', 'RB'), ('baseball', 'NN'), ('season', 'NN'), ('boo', 'NN'), ('yankees', 'NNS'), ('losing', 'VBG'), ('first', 'JJ'), ('game', 'NN')]"
0,1468043306,Mon Apr 06 23:24:57 PDT 2009,NO_QUERY,girlsandnylons,LOST sucks  ... because i have to work today,"['lost', 'sucks', 'work', 'today']","[('lost', 'VBN'), ('sucks', 'NNS'), ('work', 'VBP'), ('today', 'NN')]"
0,1468043598,Mon Apr 06 23:25:02 PDT 2009,NO_QUERY,tammy_x,omg exams killed me  how could i not know the difference between haif a circle and a hemisphere &lt;/3 &gt;,"['omg', 'exams', 'killed', 'could', 'know', 'difference', 'haif', 'circle', 'hemisphere', 'lt3', 'gt']","[('omg', 'JJ'), ('exams', 'NNS'), ('killed', 'VBN'), ('could', 'MD'), ('know', 'VB'), ('difference', 'NN'), ('haif', 'JJ'), ('circle', 'NN'), ('hemisphere', 'RB'), ('lt3', 'VBZ'), ('gt', 'NN')]"
0,1468043785,Mon Apr 06 23:25:04 PDT 2009,NO_QUERY,Iam_S,In bed... I suddenly feel  I wish MA was here w/me... Goodnight TwitterFam,"['bed', 'suddenly', 'feel', 'wish', 'wme', 'goodnight', 'twitterfam']","[('bed', 'NN'), ('suddenly', 'RB'), ('feel', 'VBP'), ('wish', 'JJ'), ('wme', 'NN'), ('goodnight', 'VBD'), ('twitterfam', 'NN')]"
0,1468043967,Mon Apr 06 23:25:08 PDT 2009,NO_QUERY,WeirdMeta,@RachelCmrn I don't like goodnights ,"['rachelcmrn', 'dont', 'like', 'goodnights']","[('rachelcmrn', 'NN'), ('dont', 'NN'), ('like', 'IN'), ('goodnights', 'NNS')]"
0,1468043970,Mon Apr 06 23:25:08 PDT 2009,NO_QUERY,skeetonmytwitts,Greaaat my lappy won't turn on  wtffffff,"['greaaat', 'lappy', 'wont', 'turn', 'wtffffff']","[('greaaat', 'NN'), ('lappy', 'JJ'), ('wont', 'NN'), ('turn', 'NN'), ('wtffffff', 'NN')]"
0,1468044622,Mon Apr 06 23:25:22 PDT 2009,NO_QUERY,pfspleen,"@M4RKM  You stuck in traffic then? My journey was traffic free this morning, if it's any help.","['m4rkm', 'stuck', 'traffic', 'journey', 'traffic', 'free', 'morning', 'help']","[('m4rkm', 'JJ'), ('stuck', 'VBD'), ('traffic', 'NN'), ('journey', 'NN'), ('traffic', 'NN'), ('free', 'JJ'), ('morning', 'NN'), ('help', 'NN')]"
0,1468044821,Mon Apr 06 23:25:23 PDT 2009,NO_QUERY,ellaireyantis,Lookin like an all-nighter. I hate it when I do this to myself ,"['lookin', 'like', 'allnighter', 'hate']","[('lookin', 'NNS'), ('like', 'IN'), ('allnighter', 'NN'), ('hate', 'NN')]"
0,1468044846,Mon Apr 06 23:25:23 PDT 2009,NO_QUERY,CristaltheGreat,@vernonhamilton You're a stranger   ,"['vernonhamilton', 'youre', 'stranger']","[('vernonhamilton', 'NN'), ('youre', 'NN'), ('stranger', 'NN')]"
0,1468045043,Mon Apr 06 23:25:27 PDT 2009,NO_QUERY,TigerHasse,"Debbugging old VB6 code, the day could have started better . . .  ","['debbugging', 'old', 'vb6', 'code', 'day', 'could', 'started', 'better']","[('debbugging', 'VBG'), ('old', 'JJ'), ('vb6', 'JJ'), ('code', 'NN'), ('day', 'NN'), ('could', 'MD'), ('started', 'VB'), ('better', 'JJR')]"
0,1468045201,Mon Apr 06 23:25:31 PDT 2009,NO_QUERY,Chanabellarina,@toddlington only a quarter of a percent babe  darn,"['toddlington', 'quarter', 'percent', 'babe', 'darn']","[('toddlington', 'JJ'), ('quarter', 'NN'), ('percent', 'NN'), ('babe', 'NN'), ('darn', 'NN')]"
0,1468045539,Mon Apr 06 23:25:38 PDT 2009,NO_QUERY,Poe4,"Coming down with a cold or bad allergies. Either way, I'm miserable! ","['coming', 'cold', 'bad', 'allergies', 'either', 'way', 'im', 'miserable']","[('coming', 'VBG'), ('cold', 'JJ'), ('bad', 'JJ'), ('allergies', 'NNS'), ('either', 'DT'), ('way', 'NN'), ('im', 'NN'), ('miserable', 'JJ')]"
0,1468045613,Mon Apr 06 23:25:38 PDT 2009,NO_QUERY,mechista,"Can't believe Cutner is dead on House! Sad day.  in Santa Rosa, CA http://loopt.us/ORPL3A","['cant', 'believe', 'cutner', 'dead', 'house', 'sad', 'day', 'santa', 'rosa', 'ca', 'httplooptusorpl3a']","[('cant', 'JJ'), ('believe', 'VBP'), ('cutner', 'NN'), ('dead', 'JJ'), ('house', 'NN'), ('sad', 'JJ'), ('day', 'NN'), ('santa', 'VBD'), ('rosa', 'NN'), ('ca', 'MD'), ('httplooptusorpl3a', 'VB')]"
0,1468045819,Mon Apr 06 23:25:42 PDT 2009,NO_QUERY,browncoat24,Damnit I was really digging this season of Reaper  http://www.tv.com/story/13720.html?ref_story_id=13720&amp;ref_type=1101&amp;ref_name=story,"['damnit', 'really', 'digging', 'season', 'reaper', 'httpwwwtvcomstory13720htmlrefstoryid13720ampreftype1101amprefnamestory']","[('damnit', 'NN'), ('really', 'RB'), ('digging', 'VBG'), ('season', 'NN'), ('reaper', 'NN'), ('httpwwwtvcomstory13720htmlrefstoryid13720ampreftype1101amprefnamestory', 'NN')]"
0,1468046392,Mon Apr 06 23:25:54 PDT 2009,NO_QUERY,noelleee,"Gah, Comcast doubled our cable/internet bill w/out telling us, so we are quitting.  Can anyone suggest an affordable company in bay area?","['gah', 'comcast', 'doubled', 'cableinternet', 'bill', 'wout', 'telling', 'us', 'quitting', 'anyone', 'suggest', 'affordable', 'company', 'bay', 'area']","[('gah', 'NN'), ('comcast', 'NN'), ('doubled', 'VBD'), ('cableinternet', 'JJ'), ('bill', 'NN'), ('wout', 'IN'), ('telling', 'VBG'), ('us', 'PRP'), ('quitting', 'VBG'), ('anyone', 'NN'), ('suggest', 'NN'), ('affordable', 'JJ'), ('company', 'NN'), ('bay', 'VBD'), ('area', 'NN')]"
0,1468046904,Mon Apr 06 23:26:04 PDT 2009,NO_QUERY,liamkeaton,"Another early morn with the Duchess, although she hadn't managed to cross her legs this time ","['another', 'early', 'morn', 'duchess', 'although', 'hadnt', 'managed', 'cross', 'legs', 'time']","[('another', 'DT'), ('early', 'JJ'), ('morn', 'NN'), ('duchess', 'NN'), ('although', 'IN'), ('hadnt', 'NN'), ('managed', 'VBD'), ('cross', 'NN'), ('legs', 'NNS'), ('time', 'NN')]"
0,1468047066,Mon Apr 06 23:26:06 PDT 2009,NO_QUERY,dianapwns,@alexbigman you left without saying hi! ,"['alexbigman', 'left', 'without', 'saying', 'hi']","[('alexbigman', 'NN'), ('left', 'VBD'), ('without', 'IN'), ('saying', 'VBG'), ('hi', 'NN')]"
0,1468048178,Mon Apr 06 23:26:27 PDT 2009,NO_QUERY,kog_54,"l want, but I can't sleep ","['l', 'want', 'cant', 'sleep']","[('l', 'NN'), ('want', 'VBP'), ('cant', 'JJ'), ('sleep', 'NN')]"
0,1468048746,Mon Apr 06 23:26:38 PDT 2009,NO_QUERY,NickCummings,"@TracyDowds When an Xbox shows those three red lights, it means it's dead and needs to be fixed for a month at Microsoft HQ. ","['tracydowds', 'xbox', 'shows', 'three', 'red', 'lights', 'means', 'dead', 'needs', 'fixed', 'month', 'microsoft', 'hq']","[('tracydowds', 'NN'), ('xbox', 'NN'), ('shows', 'NNS'), ('three', 'CD'), ('red', 'JJ'), ('lights', 'NNS'), ('means', 'VBZ'), ('dead', 'JJ'), ('needs', 'NNS'), ('fixed', 'VBN'), ('month', 'NN'), ('microsoft', 'NN'), ('hq', 'NN')]"
0,1468049681,Mon Apr 06 23:26:57 PDT 2009,NO_QUERY,seatowngrrl,"A king sized bed is nice but sad and lonely with no hubby, puppy, or kitty   I am over this whole conferenceing thing.","['king', 'sized', 'bed', 'nice', 'sad', 'lonely', 'hubby', 'puppy', 'kitty', 'whole', 'conferenceing', 'thing']","[('king', 'VBG'), ('sized', 'VBN'), ('bed', 'JJ'), ('nice', 'JJ'), ('sad', 'NN'), ('lonely', 'RB'), ('hubby', 'JJ'), ('puppy', 'JJ'), ('kitty', 'JJ'), ('whole', 'JJ'), ('conferenceing', 'VBG'), ('thing', 'NN')]"
0,1468049696,Mon Apr 06 23:26:57 PDT 2009,NO_QUERY,imaginaryemily,im boredd. gah  i wish i could just sleep and get it over with but ive had toooo muchh cooooffffeeeeeeeee  bahaha,"['im', 'boredd', 'gah', 'wish', 'could', 'sleep', 'get', 'ive', 'toooo', 'muchh', 'cooooffffeeeeeeeee', 'bahaha']","[('im', 'NN'), ('boredd', 'NN'), ('gah', 'NN'), ('wish', 'NN'), ('could', 'MD'), ('sleep', 'VB'), ('get', 'VB'), ('ive', 'JJ'), ('toooo', 'NN'), ('muchh', 'NN'), ('cooooffffeeeeeeeee', 'NN'), ('bahaha', 'NN')]"
0,1468049719,Mon Apr 06 23:26:58 PDT 2009,NO_QUERY,JustinKoselke,@whyinthehell If I may butt in again.  I'm done being nosey.  sorry your conversation was just so interesting!,"['whyinthehell', 'may', 'butt', 'im', 'done', 'nosey', 'sorry', 'conversation', 'interesting']","[('whyinthehell', 'NN'), ('may', 'MD'), ('butt', 'VB'), ('im', 'VB'), ('done', 'VBN'), ('nosey', 'JJ'), ('sorry', 'JJ'), ('conversation', 'NN'), ('interesting', 'VBG')]"
0,1468050051,Mon Apr 06 23:27:03 PDT 2009,NO_QUERY,yellows_rock,@smokey_robinson  you fell off my list...did I offend you?  ,"['smokeyrobinson', 'fell', 'listdid', 'offend']","[('smokeyrobinson', 'NN'), ('fell', 'VBD'), ('listdid', 'JJ'), ('offend', 'NN')]"
0,1468050631,Mon Apr 06 23:27:13 PDT 2009,NO_QUERY,kissbliss1,"18 weeks till sisters home.. i missed her call, again! its the worst feeling in the world. ","['18', 'weeks', 'till', 'sisters', 'home', 'missed', 'call', 'worst', 'feeling', 'world']","[('18', 'CD'), ('weeks', 'NNS'), ('till', 'JJ'), ('sisters', 'NNS'), ('home', 'VBP'), ('missed', 'VBN'), ('call', 'NN'), ('worst', 'JJS'), ('feeling', 'NN'), ('world', 'NN')]"
0,1468050664,Mon Apr 06 23:27:13 PDT 2009,NO_QUERY,joiette,gonna try to get some sleep in this hotel room ,"['gon', 'na', 'try', 'get', 'sleep', 'hotel', 'room']","[('gon', 'NN'), ('na', 'TO'), ('try', 'VB'), ('get', 'VB'), ('sleep', 'JJ'), ('hotel', 'NN'), ('room', 'NN')]"
0,1468050670,Mon Apr 06 23:27:16 PDT 2009,NO_QUERY,cartimandua77,@chimpytwit brilliant idea. just bring as much as you think you'll spend &amp; I'll swap you. bring a brolly ,"['chimpytwit', 'brilliant', 'idea', 'bring', 'much', 'think', 'youll', 'spend', 'amp', 'ill', 'swap', 'bring', 'brolly']","[('chimpytwit', 'NN'), ('brilliant', 'JJ'), ('idea', 'NN'), ('bring', 'VBP'), ('much', 'JJ'), ('think', 'VBP'), ('youll', 'JJ'), ('spend', 'VBP'), ('amp', 'NN'), ('ill', 'NN'), ('swap', 'NN'), ('bring', 'NN'), ('brolly', 'RB')]"
0,1468051061,Mon Apr 06 23:27:21 PDT 2009,NO_QUERY,canu_diggit,@SimoneKali Get me an autograph and shout out! You have to record it though. My computer is dead so I can't listen. ,"['simonekali', 'get', 'autograph', 'shout', 'record', 'though', 'computer', 'dead', 'cant', 'listen']","[('simonekali', 'NN'), ('get', 'VB'), ('autograph', 'JJ'), ('shout', 'NN'), ('record', 'NN'), ('though', 'IN'), ('computer', 'NN'), ('dead', 'JJ'), ('cant', 'NN'), ('listen', 'NN')]"
0,1468051150,Mon Apr 06 23:27:22 PDT 2009,NO_QUERY,RavenSu,rt @KimKardashian Khloe just got fired from the Apprentice ,"['rt', 'kimkardashian', 'khloe', 'got', 'fired', 'apprentice']","[('rt', 'NN'), ('kimkardashian', 'JJ'), ('khloe', 'NN'), ('got', 'VBD'), ('fired', 'JJ'), ('apprentice', 'NN')]"
0,1468051256,Mon Apr 06 23:27:27 PDT 2009,NO_QUERY,exortabreedoll,in biology class. my lip hurts ,"['biology', 'class', 'lip', 'hurts']","[('biology', 'NN'), ('class', 'NN'), ('lip', 'NN'), ('hurts', 'NNS')]"
0,1468051421,Mon Apr 06 23:27:27 PDT 2009,NO_QUERY,mariusw,Sorry for the next tweet... ,"['sorry', 'next', 'tweet']","[('sorry', 'JJ'), ('next', 'JJ'), ('tweet', 'NN')]"
0,1468051743,Mon Apr 06 23:27:33 PDT 2009,NO_QUERY,carlygirvan,Grr not down to go to school today ,"['grr', 'go', 'school', 'today']","[('grr', 'NN'), ('go', 'VBP'), ('school', 'NN'), ('today', 'NN')]"
0,1468051770,Mon Apr 06 23:27:34 PDT 2009,NO_QUERY,Rosebud,@jennlopez I had to get an HD tivo and just got it set up tonight in order to get channels 40 - 59. ,"['jennlopez', 'get', 'hd', 'tivo', 'got', 'set', 'tonight', 'order', 'get', 'channels', '40', '59']","[('jennlopez', 'NN'), ('get', 'VB'), ('hd', 'JJ'), ('tivo', 'NN'), ('got', 'VBD'), ('set', 'VBN'), ('tonight', 'RP'), ('order', 'NN'), ('get', 'NN'), ('channels', 'NNS'), ('40', 'CD'), ('59', 'CD')]"
0,1468051911,Mon Apr 06 23:27:37 PDT 2009,NO_QUERY,evanhaldrich,@mouthsex i asked everyone how they were doing yesterday and not a single tweet back ,"['mouthsex', 'asked', 'everyone', 'yesterday', 'single', 'tweet', 'back']","[('mouthsex', 'NN'), ('asked', 'VBD'), ('everyone', 'NN'), ('yesterday', 'NN'), ('single', 'JJ'), ('tweet', 'NN'), ('back', 'RB')]"
0,1468051981,Mon Apr 06 23:27:38 PDT 2009,NO_QUERY,Celz29,@adame ruddy money!! i like it!! still waiting here.... oh what a surprise... by state too?? hmmm....... seriously!! ,"['adame', 'ruddy', 'money', 'like', 'still', 'waiting', 'oh', 'surprise', 'state', 'hmmm', 'seriously']","[('adame', 'NN'), ('ruddy', 'JJ'), ('money', 'NN'), ('like', 'IN'), ('still', 'RB'), ('waiting', 'VBG'), ('oh', 'JJ'), ('surprise', 'NN'), ('state', 'NN'), ('hmmm', 'VBD'), ('seriously', 'RB')]"
0,1468052063,Mon Apr 06 23:27:40 PDT 2009,NO_QUERY,CourtneyCuomo,@Kal_Penn I am so sad  Kutner was my favorite of the new team!!,"['kalpenn', 'sad', 'kutner', 'favorite', 'new', 'team']","[('kalpenn', 'NNS'), ('sad', 'JJ'), ('kutner', 'NNP'), ('favorite', 'JJ'), ('new', 'JJ'), ('team', 'NN')]"
0,1468052239,Mon Apr 06 23:27:43 PDT 2009,NO_QUERY,ConstanceClark,@MarcusMims wow i didn't get an &quot;hello&quot; u suck ,"['marcusmims', 'wow', 'didnt', 'get', 'quothelloquot', 'u', 'suck']","[('marcusmims', 'NNS'), ('wow', 'VBP'), ('didnt', 'JJ'), ('get', 'NN'), ('quothelloquot', 'JJ'), ('u', 'JJ'), ('suck', 'NN')]"
0,1468052359,Mon Apr 06 23:27:45 PDT 2009,NO_QUERY,sashasimply,"bedtime, school tomorrow, and i still have no books  being broke suckssss","['bedtime', 'school', 'tomorrow', 'still', 'books', 'broke', 'suckssss']","[('bedtime', 'JJ'), ('school', 'NN'), ('tomorrow', 'NN'), ('still', 'RB'), ('books', 'NNS'), ('broke', 'VBD'), ('suckssss', 'NN')]"
0,1468052470,Mon Apr 06 23:27:48 PDT 2009,NO_QUERY,Meg_Nutz,Seating here helping my baby with his papers...well he is forcing me too seat with him  im sleepy,"['seating', 'helping', 'baby', 'paperswell', 'forcing', 'seat', 'im', 'sleepy']","[('seating', 'VBG'), ('helping', 'VBG'), ('baby', 'NN'), ('paperswell', 'NN'), ('forcing', 'VBG'), ('seat', 'NN'), ('im', 'NN'), ('sleepy', 'NN')]"
0,1468052484,Mon Apr 06 23:27:48 PDT 2009,NO_QUERY,deck86,Synching my contacts from my old mobile to iPhone. Import does not work well ,"['synching', 'contacts', 'old', 'mobile', 'iphone', 'import', 'work', 'well']","[('synching', 'VBG'), ('contacts', 'NNS'), ('old', 'JJ'), ('mobile', 'JJ'), ('iphone', 'NN'), ('import', 'NN'), ('work', 'NN'), ('well', 'RB')]"
0,1468052499,Mon Apr 06 23:27:48 PDT 2009,NO_QUERY,ylizabeth,i can't concentrate ,"['cant', 'concentrate']","[('cant', 'NN'), ('concentrate', 'NN')]"
0,1468052623,Mon Apr 06 23:27:50 PDT 2009,NO_QUERY,tomazstolfa,I've just spent 1 hour to enter all the bureaucratic nonsense for March. What a waste of my time ,"['ive', 'spent', '1', 'hour', 'enter', 'bureaucratic', 'nonsense', 'march', 'waste', 'time']","[('ive', 'JJ'), ('spent', 'VBD'), ('1', 'CD'), ('hour', 'NN'), ('enter', 'NN'), ('bureaucratic', 'JJ'), ('nonsense', 'NN'), ('march', 'NN'), ('waste', 'NN'), ('time', 'NN')]"
0,1468052908,Mon Apr 06 23:27:58 PDT 2009,NO_QUERY,Materialgirl21,Nw more confused then ever! ,"['nw', 'confused', 'ever']","[('nw', 'NN'), ('confused', 'VBD'), ('ever', 'RB')]"
0,1468053118,Mon Apr 06 23:28:00 PDT 2009,NO_QUERY,earthtoryann,"Not feeling well again. Stupid migraine making my tummy upset.  and my whole body aches, shoot me now.","['feeling', 'well', 'stupid', 'migraine', 'making', 'tummy', 'upset', 'whole', 'body', 'aches', 'shoot']","[('feeling', 'VBG'), ('well', 'RB'), ('stupid', 'JJ'), ('migraine', 'NN'), ('making', 'VBG'), ('tummy', 'JJ'), ('upset', 'JJ'), ('whole', 'JJ'), ('body', 'NN'), ('aches', 'NNS'), ('shoot', 'VBP')]"
